0,1,2,3,4,5,6,7,8
85.3,1.702220069,2.008176682,0.156796526,-0.996664354,-0.382860717,0.506487853,1.575261476,0.91613002
61.7,-0.781564079,1.617860514,-0.353703791,-0.247855673,-0.050576861,-1.278228934,-1.287240236,-0.372632139
61.7,-0.781564079,1.617860514,-1.228847191,1.249761688,0.374562196,1.4642641,1.732874822,1.362610897
61.9,-0.781564079,1.617860514,-0.134917941,1.249761688,-0.53481612,-0.062221911,-0.390503118,1.14088882
62,-0.781564079,1.617860514,1.104868543,1.249761688,-0.359791665,1.346511414,1.41974477,0.652807402
62.4,-0.781564079,1.617860514,-2.103990591,-1.371068694,0.195315485,-0.257570747,0.039432035,-0.058563962
62.5,-0.781564079,1.617860514,-0.499561024,-0.247855673,-0.035234789,-1.209945967,-1.730797031,-1.483665012
62.5,-0.781564079,1.617860514,-0.572489641,-0.247855673,-0.450928659,0.761536828,0.391450934,1.619818773
62.5,-0.781564079,1.617860514,0.010939293,-0.247855673,-0.70362669,0.949612912,1.095337407,0.868455047
62.9,-0.781564079,1.617860514,1.104868543,-0.247855673,-0.815476638,-1.291941128,-1.122955434,-1.633259609
64.1,-0.781564079,1.617860514,0.083867909,-0.247855673,-0.586757834,1.302381038,0.650430548,1.351281169
64.3,-0.781564079,1.617860514,-0.025525016,-0.247855673,-0.815476638,-0.597861208,-0.478010605,-0.107926899
83.3,1.702220069,0.642070096,-0.900668416,1.624166028,1.287184025,1.544189437,1.427009167,0.982346761
84.5,1.702220069,0.642070096,0.813154076,-1.745473034,-0.360703035,-1.216659815,-0.942614424,-1.224890553
84.6,1.702220069,0.642070096,-0.353703791,-0.247855673,0.796173893,0.506487853,1.575261476,0.91613002
84.6,1.702220069,0.642070096,0.120332218,0.500953007,-0.012770031,-0.334850361,-0.013152868,-0.119486665
85.3,1.702220069,0.642070096,1.761226093,-2.494281715,0.255383049,-0.10657238,-0.353475477,-0.268545982
87.6,1.702220069,0.642070096,0.193260834,0.875357347,-0.43725811,-1.278228934,-1.287240236,-0.372632139
88,1.702220069,0.642070096,-1.265311499,-1.745473034,-0.815476638,-1.34863154,-0.95090981,-0.93793065
88.5,1.702220069,0.642070096,-0.973597033,-0.996664354,-0.739529143,-0.017471957,-0.455326042,0.168437789
62.7,-0.781564079,-0.919194575,0.193260834,-0.247855673,-0.105910037,1.544189437,1.427009167,0.982346761
63,-0.781564079,-0.919194575,-1.046525649,-1.371068694,-0.112162857,1.028251225,0.458784483,-0.527895721
63.3,-0.781564079,-0.919194575,-0.317239483,-0.247855673,-0.144765318,0.761536828,0.391450934,1.619818773
63.7,-0.781564079,-0.919194575,-0.536025333,-0.247855673,-0.468507886,1.346511414,1.41974477,0.652807402
63.8,-0.781564079,-0.919194575,-0.572489641,-0.247855673,-0.11438632,-0.681725445,-0.484265148,-0.679073419
64,-0.781564079,-0.919194575,-0.390168099,1.249761688,-0.647035943,1.302381038,0.650430548,1.351281169
64.1,-0.781564079,-0.919194575,0.448510993,1.249761688,-0.678771146,-0.432707846,-0.003584694,-0.432406255
64.2,-0.781564079,-0.919194575,-1.666418891,-0.247855673,-0.758516017,1.4642641,1.732874822,1.362610897
64.9,-0.781564079,-0.919194575,-0.025525016,-0.247855673,-0.576242027,-0.062221911,-0.390503118,1.14088882
83.2,1.702220069,1.032386263,-1.228847191,-0.247855673,-0.164226864,1.346511414,1.41974477,0.652807402
83.7,1.702220069,1.032386263,-0.134917941,-0.247855673,-0.49902874,-1.007221339,-1.317641336,-1.12798043
83.8,1.702220069,1.032386263,-0.900668416,-0.247855673,0.612810951,-0.062221911,-0.390503118,1.14088882
83.9,1.702220069,1.032386263,1.651833168,-0.247855673,1.084566957,0.506487853,1.575261476,0.91613002
84.2,1.702220069,1.032386263,0.594368226,-1.371068694,-0.239736201,-0.215747413,0.084909298,0.577843989
84.4,1.702220069,1.032386263,-0.499561024,-0.247855673,-0.396246463,0.761536828,0.391450934,1.619818773
84.4,1.702220069,1.032386263,0.302653759,-0.247855673,-0.213592736,-0.319074334,-0.080127616,0.276049027
84.4,1.702220069,1.032386263,-1.301775808,-1.745473034,-0.392544022,1.028251225,0.458784483,-0.527895721
84.6,1.702220069,1.032386263,-1.484097349,-0.247855673,-0.815476638,-1.216659815,-0.942614424,-1.224890553
85,1.702220069,1.032386263,-1.702883199,-1.745473034,-0.394805694,-0.10657238,-0.353475477,-0.268545982
85.1,1.702220069,1.032386263,0.047403601,-0.247855673,-0.638155746,-0.045338554,0.111307542,0.590176893
86.9,1.702220069,1.032386263,2.818691034,-0.247855673,-0.815476638,3.12078674,2.590966535,1.740358387
62.1,-0.781564079,-0.919194575,0.339118068,-0.247855673,0.228801426,-0.062221911,-0.390503118,1.14088882
63.3,-0.781564079,-0.919194575,0.047403601,1.249761688,-0.556473341,-0.432707846,-0.003584694,-0.432406255
63.3,-0.781564079,-0.919194575,0.375582376,1.249761688,-0.296321258,0.705980772,0.915355342,0.479541092
63.3,-0.781564079,-0.919194575,-0.353703791,0.126548667,-0.704403426,0.071189509,-0.297971896,-0.531197601
63.9,-0.781564079,-0.919194575,0.740225459,-0.247855673,-0.684060347,-0.017471957,-0.455326042,0.168437789
64.6,-0.781564079,-0.919194575,-1.520561658,-0.247855673,-0.758516017,1.4642641,1.732874822,1.362610897
64.9,-0.781564079,-0.919194575,0.667296843,-0.247855673,-0.815476638,-1.291941128,-1.122955434,-1.633259609
65.2,-0.781564079,-0.919194575,-0.061989324,1.249761688,-0.815476638,-1.34863154,-0.95090981,-0.93793065
62,-0.781564079,-0.919194575,0.703761151,-0.996664354,-0.360703035,-1.216659815,-0.942614424,-1.224890553
63.1,-0.781564079,-0.919194575,-0.463096716,1.249761688,0.132698634,0.705980772,0.915355342,0.479541092
63.5,-0.781564079,-0.919194575,-2.103990591,-0.247855673,-0.629060058,-0.692330085,-0.586424479,-0.890224055
63.8,-0.781564079,-0.919194575,-0.426632408,-0.247855673,-0.180365706,3.12078674,2.590966535,1.740358387
63.9,-0.781564079,-0.919194575,0.667296843,-0.247855673,-0.645860565,-0.319074334,-0.080127616,0.276049027
64.5,-0.781564079,-0.919194575,0.922547001,-0.247855673,-0.508174084,-0.260363581,-0.108409091,-0.600432131
64.8,-0.781564079,-0.919194575,2.490512259,1.249761688,-0.815476638,-1.281837268,-1.246411859,-1.515503792
69.3,-0.781564079,-0.919194575,1.141332851,-0.247855673,-0.625607899,1.028251225,0.458784483,-0.527895721
62.3,-0.781564079,0.642070096,-0.390168099,-0.247855673,-0.132708653,0.761536828,0.391450934,1.619818773
62.7,-0.781564079,0.642070096,0.047403601,1.249761688,-0.678771146,-0.432707846,-0.003584694,-0.432406255
63,-0.781564079,0.642070096,1.578904551,1.249761688,-0.649400826,-1.281837268,-1.246411859,-1.515503792
63,-0.781564079,0.642070096,-0.536025333,1.249761688,-0.358756017,3.12078674,2.590966535,1.740358387
63.1,-0.781564079,0.642070096,-1.739347508,-0.247855673,-0.270282116,-1.291941128,-1.122955434,-1.633259609
63.1,-0.781564079,0.642070096,0.375582376,1.249761688,-0.078785931,-0.658752831,-0.648639003,-0.531274498
63.9,-0.781564079,0.642070096,0.193260834,-1.371068694,-0.388271976,1.028251225,0.458784483,-0.527895721
64.1,-0.781564079,0.642070096,-1.338240116,-0.247855673,-0.468507886,1.346511414,1.41974477,0.652807402
64.5,-0.781564079,0.642070096,0.740225459,1.249761688,-0.494218732,-0.597861208,-0.478010605,-0.107926899
60.2,-0.781564079,-0.919194575,0.302653759,-1.371068694,3.915815001,1.4642641,1.732874822,1.362610897
61,-0.781564079,-0.919194575,0.083867909,-1.371068694,1.702793133,1.544189437,1.427009167,0.982346761
61,-0.781564079,-0.919194575,1.141332851,-1.371068694,0.17319701,0.071189509,-0.297971896,-0.531197601
62.1,-0.781564079,-0.919194575,-0.572489641,-1.371068694,0.992764188,0.761536828,0.391450934,1.619818773
62.5,-0.781564079,-0.919194575,-1.228847191,-1.371068694,-0.358272715,1.302381038,0.650430548,1.351281169
62.6,-0.781564079,-0.919194575,0.156796526,-1.371068694,0.179732224,-0.062221911,-0.390503118,1.14088882
63,-0.781564079,-0.919194575,0.339118068,-0.247855673,-0.274868556,0.972839618,1.471087326,1.510711952
63.2,-0.781564079,-0.919194575,-1.046525649,-1.371068694,-0.815476638,-1.332848174,-1.658313138,-1.912458751
63.3,-0.781564079,-0.919194575,-2.067526283,-1.371068694,-0.627150583,1.346511414,1.41974477,0.652807402
63.3,-0.781564079,-0.919194575,-0.536025333,-1.371068694,-0.117259333,-0.486224956,-0.251763581,-0.364617011
63.6,-0.781564079,-0.919194575,-0.317239483,-1.371068694,-0.815476638,-0.681725445,-0.484265148,-0.679073419
65.3,-0.781564079,-0.919194575,0.120332218,-1.371068694,-0.781738424,-0.260363581,-0.108409091,-0.600432131
61.5,-0.781564079,-0.724036491,-0.572489641,-0.247855673,-0.180365706,3.12078674,2.590966535,1.740358387
61.8,-0.781564079,-0.724036491,-1.994597666,-1.371068694,0.195315485,-0.257570747,0.039432035,-0.058563962
61.8,-0.781564079,-0.724036491,-0.536025333,1.249761688,0.132698634,0.705980772,0.915355342,0.479541092
62.3,-0.781564079,-0.724036491,-0.207846558,0.126548667,-0.704403426,0.071189509,-0.297971896,-0.531197601
62.5,-0.781564079,-0.724036491,0.886082693,0.126548667,-0.004357385,0.506487853,1.575261476,0.91613002
62.7,-0.781564079,-0.724036491,-1.155918574,-0.247855673,-0.655986898,-0.658752831,-0.648639003,-0.531274498
63.4,-0.781564079,-0.724036491,0.557903918,-0.247855673,-0.653915602,1.544189437,1.427009167,0.982346761
63.4,-0.781564079,-0.724036491,-0.353703791,-1.371068694,-0.815476638,-0.486224956,-0.251763581,-0.364617011
63.6,-0.781564079,-0.724036491,1.214261468,1.249761688,-0.815476638,-1.278228934,-1.287240236,-0.372632139
63.8,-0.781564079,-0.724036491,-2.103990591,0.126548667,-0.815476638,-1.34863154,-0.95090981,-0.93793065
65.3,-0.781564079,-0.724036491,0.375582376,-0.247855673,-0.815476638,-0.681725445,-0.484265148,-0.679073419
65.4,-0.781564079,-0.724036491,1.870619018,0.126548667,0.288135407,1.302381038,0.650430548,1.351281169
61.5,-0.781564079,-0.528878407,-0.134917941,1.249761688,-0.496497157,0.071189509,-0.297971896,-0.531197601
61.7,-0.781564079,-0.528878407,0.995475618,1.249761688,0.619931028,-0.257570747,0.039432035,-0.058563962
61.9,-0.781564079,-0.528878407,0.156796526,-1.371068694,-0.465606973,0.506487853,1.575261476,0.91613002
62.2,-0.781564079,-0.528878407,-0.317239483,0.126548667,1.116782997,-0.260363581,-0.108409091,-0.600432131
62.6,-0.781564079,-0.528878407,0.193260834,1.249761688,-0.556473341,3.12078674,2.590966535,1.740358387
62.6,-0.781564079,-0.528878407,-0.317239483,-0.247855673,-0.70362669,-0.062221911,-0.390503118,1.14088882
63.4,-0.781564079,-0.528878407,-0.426632408,1.249761688,-0.815476638,-0.682773747,-0.273291818,-0.679211612
63.7,-0.781564079,-0.528878407,-1.192382883,-0.247855673,-0.769908141,-0.486224956,-0.251763581,-0.364617011
63.7,-0.781564079,-0.528878407,0.703761151,-0.247855673,-0.508174084,1.346511414,1.41974477,0.652807402
64.1,-0.781564079,-0.528878407,2.089404868,1.249761688,-0.815476638,0.761536828,0.391450934,1.619818773
61.8,-0.781564079,-0.919194575,-0.463096716,-0.247855673,0.128127842,-0.306381799,-0.371973021,-0.156171723
61.8,-0.781564079,-0.919194575,-0.499561024,-0.247855673,0.322881386,0.037880286,0.349805941,0.909215766
62,-0.781564079,-0.919194575,0.740225459,1.249761688,-0.494218732,-1.278228934,-1.287240236,-0.372632139
62.1,-0.781564079,-0.919194575,1.433047318,1.249761688,-0.122835479,-0.682773747,-0.273291818,-0.679211612
62.6,-0.781564079,-0.919194575,-0.681882566,1.249761688,-0.626501399,-0.692330085,-0.586424479,-0.890224055
62,-0.781564079,-0.724036491,0.083867909,-0.996664354,1.562629317,3.12078674,2.590966535,1.740358387
62.7,-0.781564079,-0.724036491,-0.426632408,-0.996664354,-0.029678971,1.544189437,1.427009167,0.982346761
63.1,-0.781564079,-0.724036491,-1.265311499,-0.996664354,-0.366626939,0.761536828,0.391450934,1.619818773
63.3,-0.781564079,-0.724036491,-0.645418258,-0.996664354,-0.089228712,-0.257570747,0.039432035,-0.058563962
63.7,-0.781564079,-0.724036491,-0.098453633,-0.996664354,-0.678771146,-1.007221339,-1.317641336,-1.12798043
63.9,-0.781564079,-0.724036491,-1.228847191,-0.996664354,-0.139860375,-1.291941128,-1.122955434,-1.633259609
64,-0.781564079,-0.724036491,-0.207846558,-2.494281715,0.264376832,-0.10657238,-0.353475477,-0.268545982
64.9,-0.781564079,-0.724036491,-0.463096716,-0.996664354,-0.815476638,-1.152396856,-1.203947994,-1.104994356
65.7,-0.781564079,-0.724036491,-1.192382883,-0.996664354,-0.815476638,0.071189509,-0.297971896,-0.531197601
65.9,-0.781564079,-0.724036491,0.083867909,-0.996664354,0.437657039,-0.017471957,-0.455326042,0.168437789
66,-0.781564079,-0.724036491,-0.608953949,-0.996664354,-0.815476638,-1.209945967,-1.730797031,-1.483665012
68.8,-0.781564079,-0.724036491,0.776689768,-0.996664354,2.663979691,-1.332848174,-1.658313138,-1.912458751
61.6,-0.781564079,-0.724036491,-0.608953949,-0.247855673,0.168802905,0.071189509,-0.297971896,-0.531197601
61.7,-0.781564079,-0.724036491,-0.937132724,-0.247855673,-0.438500887,1.544189437,1.427009167,0.982346761
61.8,-0.781564079,-0.724036491,-0.864204108,-0.996664354,0.054122186,-1.007221339,-1.317641336,-1.12798043
62,-0.781564079,-0.724036491,-1.338240116,-0.247855673,-0.171505165,0.761536828,0.391450934,1.619818773
62.1,-0.781564079,-0.724036491,0.630832534,0.500953007,-0.06803936,1.346511414,1.41974477,0.652807402
62.1,-0.781564079,-0.724036491,0.448510993,-0.247855673,-0.373557148,0.506487853,1.575261476,0.91613002
62.4,-0.781564079,-0.724036491,-0.280775174,1.249761688,-0.473712908,-0.257570747,0.039432035,-0.058563962
62.5,-0.781564079,-0.724036491,0.594368226,0.500953007,-0.288152729,-0.017471957,-0.455326042,0.168437789
62.5,-0.781564079,-0.724036491,1.834154709,1.249761688,-0.519281405,-1.009918894,-1.481687617,-1.707178262
63.4,-0.781564079,-0.724036491,0.448510993,-0.247855673,-0.395676856,-0.528151548,-0.946511561,-0.735166125
63.7,-0.781564079,-0.724036491,-0.499561024,-0.996664354,-0.815476638,-0.486224956,-0.251763581,-0.364617011
64.1,-0.781564079,-0.724036491,1.287190084,-0.996664354,-0.760794441,-1.332848174,-1.658313138,-1.912458751
60.9,-0.781564079,-0.528878407,-0.317239483,-1.371068694,1.001567194,0.761536828,0.391450934,1.619818773
61,-0.781564079,-0.528878407,0.302653759,-0.247855673,0.583110055,0.949612912,1.095337407,0.868455047
62.4,-0.781564079,-0.528878407,-1.046525649,-1.745473034,1.405987608,-0.215747413,0.084909298,0.577843989
62.6,-0.781564079,-0.528878407,-0.098453633,-0.247855673,3.086325947,1.302381038,0.650430548,1.351281169
62.7,-0.781564079,-0.528878407,0.594368226,-0.247855673,0.976093138,0.037880286,0.349805941,0.909215766
63.4,-0.781564079,-0.528878407,0.740225459,-0.247855673,-0.815476638,-1.089860338,-1.024272609,-1.231200666
63.4,-0.781564079,-0.528878407,-1.228847191,-1.745473034,-0.414163167,-1.007221339,-1.317641336,-1.12798043
63.9,-0.781564079,-0.528878407,-0.061989324,-1.745473034,-0.815476638,-0.486224956,-0.251763581,-0.364617011
60.9,-0.781564079,-0.528878407,-0.280775174,0.500953007,1.464372245,-1.34863154,-0.95090981,-0.93793065
61.4,-0.781564079,-0.528878407,0.813154076,0.500953007,0.717903298,-1.007221339,-1.317641336,-1.12798043
61.4,-0.781564079,-0.528878407,1.615368859,-0.996664354,0.157220911,-0.260363581,-0.108409091,-0.600432131
62.7,-0.781564079,-0.528878407,0.266189451,-0.996664354,0.106146221,-0.257570747,0.039432035,-0.058563962
63.1,-0.781564079,-0.528878407,1.578904551,0.500953007,1.00669365,0.761536828,0.391450934,1.619818773
63.7,-0.781564079,-0.528878407,-0.754811183,0.500953007,-0.340243815,3.12078674,2.590966535,1.740358387
64,-0.781564079,-0.528878407,0.703761151,0.500953007,-0.815476638,0.506487853,1.575261476,0.91613002
64.2,-0.781564079,-0.528878407,1.141332851,0.500953007,-0.815476638,-0.692330085,-0.586424479,-0.890224055
61.2,-0.781564079,0.251753928,-0.608953949,-0.996664354,0.992764188,0.761536828,0.391450934,1.619818773
62.1,-0.781564079,0.251753928,0.667296843,0.500953007,0.064158105,-0.215747413,0.084909298,0.577843989
62.4,-0.781564079,0.251753928,0.484975301,0.500953007,-0.445232597,0.037880286,0.349805941,0.909215766
62.4,-0.781564079,0.251753928,-1.301775808,-0.996664354,0.505060441,0.949612912,1.095337407,0.868455047
62.6,-0.781564079,0.251753928,-1.484097349,0.500953007,0.276387279,0.390965225,0.716052194,1.236077934
62.8,-0.781564079,0.251753928,0.047403601,-0.996664354,-0.011050258,-0.334850361,-0.013152868,-0.119486665
63.7,-0.781564079,0.251753928,0.776689768,-0.247855673,0.405108112,1.028251225,0.458784483,-0.527895721
64.2,-0.781564079,0.251753928,0.047403601,-0.996664354,-0.089228712,-0.257570747,0.039432035,-0.058563962
64.3,-0.781564079,0.251753928,1.433047318,0.500953007,0.772775363,-0.017471957,-0.455326042,0.168437789
64.3,-0.781564079,0.251753928,0.703761151,-0.996664354,-0.185745321,-1.34863154,-0.95090981,-0.93793065
64.4,-0.781564079,0.251753928,-0.390168099,0.500953007,-0.306973634,-0.306381799,-0.371973021,-0.156171723
65.2,-0.781564079,0.251753928,3.365655659,-0.996664354,-0.815476638,-0.10657238,-0.353475477,-0.268545982
81.9,1.702220069,0.446912012,1.031939926,0.500953007,5.848916099,-0.681725445,-0.484265148,-0.679073419
82.2,1.702220069,0.446912012,1.870619018,-0.247855673,0.882709363,0.705980772,0.915355342,0.479541092
82.3,1.702220069,0.446912012,1.724761784,-0.247855673,1.405987608,-0.062221911,-0.390503118,1.14088882
82.9,1.702220069,0.446912012,0.302653759,0.126548667,0.075324195,0.037880286,0.349805941,0.909215766
83.3,1.702220069,0.446912012,0.776689768,-0.247855673,0.728026754,0.761536828,0.391450934,1.619818773
83.8,1.702220069,0.446912012,0.120332218,-0.247855673,-0.388271976,1.544189437,1.427009167,0.982346761
84.2,1.702220069,0.446912012,1.505975934,-1.371068694,0.157220911,-0.260363581,-0.108409091,-0.600432131
84.4,1.702220069,0.446912012,-0.973597033,-1.745473034,-0.815476638,-1.009918894,-1.481687617,-1.707178262
84.6,1.702220069,0.446912012,0.703761151,-0.247855673,-0.815476638,0.071189509,-0.297971896,-0.531197601
85.1,1.702220069,0.446912012,1.360118701,-0.247855673,-0.815476638,0.506487853,1.575261476,0.91613002
85.8,1.702220069,0.446912012,0.083867909,-1.745473034,-0.678771146,0.390965225,0.716052194,1.236077934
87.3,1.702220069,0.446912012,0.156796526,-0.247855673,-0.815476638,-0.045338554,0.111307542,0.590176893
61.6,-0.781564079,0.446912012,1.396583009,0.500953007,2.44004197,0.071189509,-0.297971896,-0.531197601
61.9,-0.781564079,0.446912012,0.740225459,-0.996664354,2.697095032,0.761536828,0.391450934,1.619818773
61.9,-0.781564079,0.446912012,0.156796526,-0.996664354,1.292422368,-0.319074334,-0.080127616,0.276049027
62.3,-0.781564079,0.446912012,0.813154076,-0.996664354,0.600401672,0.037880286,0.349805941,0.909215766
62.5,-0.781564079,0.446912012,-0.864204108,-0.996664354,0.054122186,0.705980772,0.915355342,0.479541092
62.7,-0.781564079,0.446912012,-0.061989324,-0.996664354,-0.214323,-1.34863154,-0.95090981,-0.93793065
62.7,-0.781564079,0.446912012,-0.025525016,-0.996664354,0.437657039,0.390965225,0.716052194,1.236077934
62.9,-0.781564079,0.446912012,0.776689768,0.500953007,-0.107537483,-0.260363581,-0.108409091,-0.600432131
64.4,-0.781564079,0.446912012,-0.390168099,-0.996664354,-0.815476638,-0.062221911,-0.390503118,1.14088882
64.7,-0.781564079,0.446912012,0.630832534,-0.996664354,-0.815476638,-0.597861208,-0.478010605,-0.107926899
64.8,-0.781564079,0.446912012,-0.098453633,-0.996664354,-0.815476638,1.544189437,1.427009167,0.982346761
60.7,-0.781564079,1.422702431,-0.645418258,-1.745473034,0.253755603,-0.10657238,-0.353475477,-0.268545982
61.4,-0.781564079,1.422702431,-0.244310866,-0.996664354,-0.620805337,0.506487853,1.575261476,0.91613002
61.5,-0.781564079,1.422702431,0.521439609,-0.247855673,-0.395676856,-0.528151548,-0.946511561,-0.735166125
61.6,-0.781564079,1.422702431,0.703761151,-0.247855673,-0.333955954,-1.089860338,-1.024272609,-1.231200666
61.2,-0.781564079,0.837228179,0.521439609,-0.996664354,2.697095032,0.761536828,0.391450934,1.619818773
61.7,-0.781564079,0.837228179,0.047403601,0.500953007,0.136050547,0.037880286,0.349805941,0.909215766
62,-0.781564079,0.837228179,0.229725143,-0.996664354,0.437657039,-1.34863154,-0.95090981,-0.93793065
62.2,-0.781564079,0.837228179,-1.338240116,0.500953007,0.238294863,-0.486224956,-0.251763581,-0.364617011
62.5,-0.781564079,0.837228179,0.120332218,0.500953007,-0.513965081,1.544189437,1.427009167,0.982346761
63.2,-0.781564079,0.837228179,0.083867909,-0.996664354,-0.307459094,0.390965225,0.716052194,1.236077934
63.4,-0.781564079,0.837228179,-1.082989958,0.500953007,-0.77987625,-0.062221911,-0.390503118,1.14088882
63.7,-0.781564079,0.837228179,-0.134917941,-0.996664354,-0.446249751,0.071189509,-0.297971896,-0.531197601
63.9,-0.781564079,0.837228179,0.776689768,-0.247855673,-0.541898123,1.028251225,0.458784483,-0.527895721
64.1,-0.781564079,0.837228179,0.266189451,0.500953007,-0.815476638,-0.528151548,-0.946511561,-0.735166125
65.5,-0.781564079,0.837228179,-0.791275491,-0.996664354,-0.815476638,-0.10657238,-0.353475477,-0.268545982
61,-0.781564079,1.032386263,-0.025525016,-0.996664354,1.664939357,0.972839618,1.471087326,1.510711952
62.5,-0.781564079,1.032386263,-0.098453633,0.500953007,-0.014863456,-0.681725445,-0.484265148,-0.679073419
62.6,-0.781564079,1.032386263,0.484975301,-0.996664354,2.31693035,0.761536828,0.391450934,1.619818773
62.6,-0.781564079,1.032386263,0.922547001,0.500953007,-0.205641982,-0.319074334,-0.080127616,0.276049027
63,-0.781564079,1.032386263,2.198797793,-2.494281715,0.542796853,-0.10657238,-0.353475477,-0.268545982
63.1,-0.781564079,1.032386263,-0.937132724,-0.996664354,-0.758516017,-0.062221911,-0.390503118,1.14088882
63.3,-0.781564079,1.032386263,-1.374704424,-0.996664354,-0.425830386,-0.215747413,0.084909298,0.577843989
63.9,-0.781564079,1.032386263,0.010939293,-0.996664354,0.231174785,0.390965225,0.716052194,1.236077934
64.3,-0.781564079,1.032386263,1.433047318,-0.247855673,-0.593330214,1.028251225,0.458784483,-0.527895721
64.4,-0.781564079,1.032386263,-0.244310866,-0.996664354,-0.573204127,-0.257570747,0.039432035,-0.058563962
65.2,-0.781564079,1.032386263,0.448510993,-0.996664354,0.587429968,0.420657397,0.779527804,0.7362705
67.1,-0.781564079,1.032386263,0.120332218,-0.996664354,-0.815476638,0.071189509,-0.297971896,-0.531197601
61.3,-0.781564079,0.056595844,0.047403601,-0.996664354,0.102158977,-0.257570747,0.039432035,-0.058563962
62.2,-0.781564079,0.056595844,-0.171382249,-0.996664354,-0.436866506,1.346511414,1.41974477,0.652807402
62.4,-0.781564079,0.056595844,1.469511626,-0.996664354,-0.231630266,-0.681725445,-0.484265148,-0.679073419
63,-0.781564079,0.056595844,0.047403601,-0.996664354,-0.029678971,1.544189437,1.427009167,0.982346761
63.1,-0.781564079,0.056595844,-0.645418258,-0.996664354,-0.420894877,0.761536828,0.391450934,1.619818773
63.3,-0.781564079,0.056595844,-0.645418258,-0.996664354,-0.71579555,-0.10657238,-0.353475477,-0.268545982
64.1,-0.781564079,0.056595844,0.047403601,-0.996664354,-0.815476638,-1.216659815,-0.942614424,-1.224890553
64.2,-0.781564079,0.056595844,0.776689768,0.500953007,-0.627506587,-0.319074334,-0.080127616,0.276049027
64.5,-0.781564079,0.056595844,-0.061989324,0.500953007,-0.815476638,-0.045338554,0.111307542,0.590176893
64.7,-0.781564079,0.056595844,0.740225459,-0.996664354,-0.539787229,0.071189509,-0.297971896,-0.531197601
65.8,-0.781564079,0.056595844,0.995475618,-0.996664354,-0.815476638,-1.089860338,-1.024272609,-1.231200666
66.3,-0.781564079,0.056595844,-0.098453633,-0.996664354,-0.815476638,-0.658752831,-0.648639003,-0.531274498
61.1,-0.781564079,0.056595844,-0.353703791,-0.247855673,0.560122375,1.544189437,1.427009167,0.982346761
61.6,-0.781564079,0.056595844,-0.937132724,-0.996664354,-0.455589074,-1.089860338,-1.024272609,-1.231200666
61.9,-0.781564079,0.056595844,-0.536025333,-0.247855673,0.466849357,0.949612912,1.095337407,0.868455047
62.5,-0.781564079,0.056595844,-0.280775174,1.249761688,-0.701555395,-0.319074334,-0.080127616,0.276049027
62.3,-0.781564079,0.056595844,1.505975934,1.624166028,0.349842747,-0.334850361,-0.013152868,-0.119486665
62.6,-0.781564079,0.056595844,0.193260834,1.249761688,-0.014863456,-0.681725445,-0.484265148,-0.679073419
63.2,-0.781564079,0.056595844,0.266189451,1.249761688,0.044293687,1.4642641,1.732874822,1.362610897
63.6,-0.781564079,0.056595844,-0.718346874,1.249761688,-0.675923115,-0.257570747,0.039432035,-0.058563962
63.8,-0.781564079,0.056595844,-1.046525649,-1.745473034,0.264376832,-0.10657238,-0.353475477,-0.268545982
64,-0.781564079,0.056595844,-1.228847191,-0.247855673,-0.414163167,-0.528151548,-0.946511561,-0.735166125
64.1,-0.781564079,0.056595844,-0.098453633,-0.247855673,-0.815476638,-1.34863154,-0.95090981,-0.93793065
64.3,-0.781564079,0.056595844,-1.192382883,1.624166028,-0.770976153,-0.692330085,-0.586424479,-0.890224055
64.6,-0.781564079,0.056595844,-0.608953949,1.249761688,-0.815476638,-1.291941128,-1.122955434,-1.633259609
65.2,-0.781564079,0.056595844,2.016476251,1.249761688,-0.815476638,-1.218243841,-1.567118776,-1.985442517
66.7,-0.781564079,0.056595844,1.104868543,-0.247855673,-0.314223167,0.037880286,0.349805941,0.909215766
81.6,1.702220069,0.251753928,0.630832534,1.249761688,2.837218162,0.972839618,1.471087326,1.510711952
81.7,1.702220069,0.251753928,0.229725143,1.249761688,0.990459872,-0.486224956,-0.251763581,-0.364617011
82.2,1.702220069,0.251753928,2.271726409,1.249761688,2.640134411,-1.291941128,-1.122955434,-1.633259609
82.4,1.702220069,0.251753928,0.266189451,1.249761688,1.449420082,-1.34863154,-0.95090981,-0.93793065
82.6,1.702220069,0.251753928,-0.025525016,1.249761688,-0.073564541,-0.681725445,-0.484265148,-0.679073419
82.9,1.702220069,0.251753928,-0.134917941,-0.247855673,-0.214323,1.302381038,0.650430548,1.351281169
83.5,1.702220069,0.251753928,-1.010061341,1.249761688,0.032524617,-1.007221339,-1.317641336,-1.12798043
83.7,1.702220069,0.251753928,-0.171382249,-1.745473034,-0.359791665,-0.10657238,-0.353475477,-0.268545982
83.7,1.702220069,0.251753928,-0.864204108,1.249761688,0.055387978,-0.306381799,-0.371973021,-0.156171723
83.8,1.702220069,0.251753928,0.229725143,1.249761688,0.136050547,0.037880286,0.349805941,0.909215766
84.3,1.702220069,0.251753928,0.412046684,1.249761688,-0.537997038,-0.257570747,0.039432035,-0.058563962
85.2,1.702220069,0.251753928,0.156796526,1.249761688,-0.815476638,-0.692330085,-0.586424479,-0.890224055
61.1,-0.781564079,1.032386263,1.724761784,1.249761688,1.213389505,-0.017471957,-0.455326042,0.168437789
